# 刀具直径(mm): 10.0
# 刀具材料: 硬质合金铝用铣刀
# 毛坯材料: AL6061
ap		 ae		 F		 N		 X		 Y		 Z		 s(行程)		 t(时间)		 dMRV		 MRR		 S(转速)		 K(扭矩系数)		 T(扭矩)		 P(功率)
0		0		4000.0		N0066		-30.8830		-11.8460		0.3750		1.451988		0.017534		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		4000.0		N0068		-29.4900		-12.0150		0.0000		1.452458		0.017540		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0.375001		4		4000.0		N0070		-28.1120		-11.7490		-0.3750		1.452675		0.017543		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0.750005		4		4000.0		N0072		-26.9000		-11.0510		-0.7500		1.448024		0.017483		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0.750005		4		4000.0		N0074.1		-25.9070		-10.3660		-0.7500		1.206347		0.018095		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0074.2		-24.8460		-9.7920		-0.7500		1.206315		0.018095		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0076		-24.3320		-10.8760		-0.7500		1.199688		0.014996		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0.750005		4		4000.0		N0078.1		-23.5070		-10.5280		-0.7500		0.895393		0.013431		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0078.2		-22.6550		-10.2550		-0.7500		0.894669		0.013420		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0078.3		-21.7820		-10.0580		-0.7500		0.894951		0.013424		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0078.4		-20.8940		-9.9390		-0.7500		0.895938		0.013439		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0078.5		-20.0000		-9.9000		-0.7500		0.894850		0.013423		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.1		-19.1200		-9.9380		-0.7500		0.880820		0.013212		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.2		-18.2460		-10.0530		-0.7500		0.881533		0.013223		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.3		-17.3860		-10.2440		-0.7500		0.880955		0.013214		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.4		-16.5460		-10.5090		-0.7500		0.880809		0.013212		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.5		-15.7320		-10.8460		-0.7500		0.881002		0.013215		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.6		-14.9500		-11.2530		-0.7500		0.881574		0.013224		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.7		-14.2070		-11.7270		-0.7500		0.881320		0.013220		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.8		-13.5080		-12.2630		-0.7500		0.880850		0.013213		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.9		-12.8580		-12.8580		-0.7500		0.881207		0.013218		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.10		-12.2630		-13.5080		-0.7500		0.881207		0.013218		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.11		-11.7270		-14.2070		-0.7500		0.880850		0.013213		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.12		-11.2530		-14.9500		-0.7500		0.881320		0.013220		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.13		-10.8460		-15.7320		-0.7500		0.881574		0.013224		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.14		-10.5090		-16.5460		-0.7500		0.881002		0.013215		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.15		-10.2440		-17.3860		-0.7500		0.880809		0.013212		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.16		-10.0530		-18.2460		-0.7500		0.880955		0.013214		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.17		-9.9380		-19.1200		-0.7500		0.881533		0.013223		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0080.18		-9.9000		-20.0000		-0.7500		0.880820		0.013212		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.1		-9.9380		-20.8800		-0.7500		0.880820		0.013212		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.2		-10.0530		-21.7540		-0.7500		0.881533		0.013223		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.3		-10.2440		-22.6140		-0.7500		0.880955		0.013214		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.4		-10.5090		-23.4540		-0.7500		0.880809		0.013212		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.5		-10.8460		-24.2680		-0.7500		0.881002		0.013215		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.6		-11.2530		-25.0500		-0.7500		0.881574		0.013224		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.7		-11.7270		-25.7930		-0.7500		0.881320		0.013220		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
