# 刀具直径(mm): 10.0
# 刀具材料: 硬质合金铝用铣刀
# 毛坯材料: AL6061
ap		 ae		 F		 N		 X		 Y		 Z		 s(行程)		 t(时间)		 dMRV		 MRR		 S(转速)		 K(扭矩系数)		 T(扭矩)		 P(功率)
1.00001		3.92428		6500.0		N6930.11		37.2480		-21.0000		-24.0000		1.578020		0.014566		3.924319		425.134585		6000.0		1.000000		425.134585		267119.937576
1		4.54728		6500.0		N6930.12		37.1000		-22.5710		-24.0000		1.577956		0.014566		4.547280		492.622000		6000.0		1.000000		492.622000		309523.531239
1		4.43218		6500.0		N6930.13		36.8150		-24.1220		-24.0000		1.576967		0.014557		4.432180		480.152833		6000.0		1.000000		480.152833		301688.922760
0.999998		4.51162		6500.0		N6930.14		36.3930		-25.6430		-24.0000		1.578457		0.014570		4.511611		488.757856		6000.0		1.000000		488.757856		307095.617843
1		4.42446		6500.0		N6930.15		35.8390		-27.1200		-24.0000		1.577481		0.014561		4.424460		479.316500		6000.0		1.000000		479.316500		301163.439029
1		4.52267		6500.0		N6930.16		35.1560		-28.5420		-24.0000		1.577521		0.014562		4.522670		489.955917		6000.0		1.000000		489.955917		307848.381677
1		4.45625		6500.0		N6930.17		34.3510		-29.8990		-24.0000		1.577807		0.014564		4.456250		482.760417		6000.0		1.000000		482.760417		303327.315689
1.00001		4.48267		6500.0		N6930.18		33.4280		-31.1790		-24.0000		1.578078		0.014567		4.482715		485.627440		6000.0		1.000000		485.627440		305128.719300
1		4.43882		6500.0		N6930.19		32.3970		-32.3720		-24.0000		1.576772		0.014555		4.438820		480.872167		6000.0		1.000000		480.872167		302140.893223
1		4.56166		6500.0		N6940.1		31.1720		-33.4350		-24.0000		1.621911		0.014971		4.561660		494.179833		6000.0		1.000000		494.179833		310502.346790
1.00001		4.5211		6500.0		N6940.2		29.8550		-34.3820		-24.0000		1.622128		0.014973		4.521145		489.790731		6000.0		1.000000		489.790731		307744.592582
1		4.50131		6500.0		N6940.3		28.4570		-35.2050		-24.0000		1.622262		0.014975		4.501310		487.641917		6000.0		1.000000		487.641917		306394.452596
1		4.38624		6500.0		N6940.4		26.9910		-35.8970		-24.0000		1.621117		0.014964		4.386240		475.176000		6000.0		1.000000		475.176000		298561.886152
1		4.50833		6500.0		N6940.5		25.4670		-36.4540		-24.0000		1.622598		0.014978		4.508330		488.402417		6000.0		1.000000		488.402417		306872.288839
1		4.46922		6500.0		N6940.6		23.9000		-36.8690		-24.0000		1.621023		0.014963		4.469220		484.165500		6000.0		1.000000		484.165500		304210.155584
0.999998		4.57713		6500.0		N6940.7		22.3010		-37.1400		-24.0000		1.621802		0.014970		4.577121		495.854758		6000.0		1.000000		495.854758		311554.733177
1		4.18751		6500.0		N6940.8		20.6840		-37.2650		-24.0000		1.621824		0.014971		4.187510		453.646917		6000.0		1.000000		453.646917		285034.764145
1		4.25724		6500.0		N6940.9		19.0620		-37.2410		-24.0000		1.622178		0.014974		4.257240		461.201000		6000.0		1.000000		461.201000		289781.134686
1		4.52275		6500.0		N6940.10		17.4490		-37.0710		-24.0000		1.621934		0.014972		4.522750		489.964583		6000.0		1.000000		489.964583		307853.827104
1		4.64685		6500.0		N6940.11		15.8590		-36.7540		-24.0000		1.621292		0.014966		4.646850		503.408750		6000.0		1.000000		503.408750		316301.046151
0.999998		4.52541		6500.0		N6940.12		14.3030		-36.2940		-24.0000		1.622571		0.014978		4.525401		490.251769		6000.0		1.000000		490.251769		308034.271491
1		4.45386		6500.0		N6940.13		12.7970		-35.6950		-24.0000		1.620752		0.014961		4.453860		482.501500		6000.0		1.000000		482.501500		303164.633549
1		4.3157		6500.0		N6940.14		11.3500		-34.9610		-24.0000		1.622518		0.014977		4.315700		467.534167		6000.0		1.000000		467.534167		293760.380660
1		4.39573		6500.0		N6940.15		9.9770		-34.0990		-24.0000		1.621164		0.014965		4.395730		476.204083		6000.0		1.000000		476.204083		299207.849962
1		4.46894		6500.0		N6940.16		8.6880		-33.1150		-24.0000		1.621659		0.014969		4.468940		484.135167		6000.0		1.000000		484.135167		304191.096589
1		4.22064		6500.0		N6940.17		7.4930		-32.0180		-24.0000		1.622170		0.014974		4.220640		457.236000		6000.0		1.000000		457.236000		287289.851711
0.999998		4.60612		6500.0		N6940.18		6.4040		-30.8160		-24.0000		1.621951		0.014972		4.606111		498.995335		6000.0		1.000000		498.995335		313528.015936
1		4.66179		6500.0		N6950		5.5311		-29.7089		-24.0000		1.409831		0.017623		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.88365		6500.0		N6960		1.8050		-24.2644		-24.0000		6.597454		0.082468		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		6.90066		6500.0		N6970.1		1.6890		-24.1090		-24.0000		0.193920		0.001790		6.900660		747.571500		6000.0		1.000000		747.571500		469713.026487
1		7.20309		6500.0		N6970.2		1.5590		-23.9650		-24.0000		0.194000		0.001791		7.203090		780.334750		6000.0		1.000000		780.334750		490298.783588
1		6.32878		6500.0		N6970.3		1.4170		-23.8330		-24.0000		0.193876		0.001790		6.328780		685.617833		6000.0		1.000000		685.617833		430786.389674
1		6.84105		6500.0		N6970.4		1.2640		-23.7140		-24.0000		0.193830		0.001789		6.841050		741.113750		6000.0		1.000000		741.113750		465655.502495
1		6.10251		6500.0		N6970.5		1.1020		-23.6090		-24.0000		0.193052		0.001782		6.102510		661.105250		6000.0		1.000000		661.105250		415384.679330
1		6.87088		6500.0		N6970.6		0.9300		-23.5190		-24.0000		0.194124		0.001792		6.870880		744.345333		6000.0		1.000000		744.345333		467685.966187
1		6.18465		6500.0		N6970.7		0.7510		-23.4440		-24.0000		0.194077		0.001791		6.184650		670.003750		6000.0		1.000000		670.003750		420975.771776
1		6.74282		6500.0		N6970.8		0.5670		-23.3850		-24.0000		0.193228		0.001784		6.742820		730.472167		6000.0		1.000000		730.472167		458969.198490
1		6.86585		6500.0		N6970.9		0.3780		-23.3430		-24.0000		0.193610		0.001787		6.865850		743.800417		6000.0		1.000000		743.800417		467343.584947
1		5.94978		6500.0		N6970.10		0.1860		-23.3180		-24.0000		0.193621		0.001787		5.949780		644.559500		6000.0		1.000000		644.559500		404988.678000
1		6.30713		6500.0		N6970.11		-0.0080		-23.3090		-24.0000		0.194209		0.001793		6.307130		683.272417		6000.0		1.000000		683.272417		429312.720920
1		5.95185		6500.0		N6970.12		-0.2020		-23.3180		-24.0000		0.194209		0.001793		5.951850		644.783750		6000.0		1.000000		644.783750		405129.578431
1		6.32353		6500.0		N6970.13		-0.3940		-23.3440		-24.0000		0.193752		0.001788		6.323530		685.049083		6000.0		1.000000		685.049083		430429.033510
1		4.6857		6500.0		N6970.14		-0.5830		-23.3860		-24.0000		0.193610		0.001787		4.685700		507.617500		6000.0		1.000000		507.617500		318945.481767
1		6.18234		6500.0		N6970.15		-0.7670		-23.4450		-24.0000		0.193228		0.001784		6.182340		669.753500		6000.0		1.000000		669.753500		420818.535063
1		5.28346		6500.0		N6970.16		-0.9460		-23.5200		-24.0000		0.194077		0.001791		5.283460		572.374833		6000.0		1.000000		572.374833		359633.714300
1		4.94203		6500.0		N6970.17		-1.1170		-23.6110		-24.0000		0.193706		0.001788		4.942030		535.386583		6000.0		1.000000		535.386583		336393.311406
1		5.9461		6500.0		N6970.18		-1.2800		-23.7160		-24.0000		0.193892		0.001790		5.946100		644.160833		6000.0		1.000000		644.160833		404738.188346
0.999998		4.94039		6500.0		N6970.19		-1.4320		-23.8350		-24.0000		0.193041		0.001782		4.940380		535.207846		6000.0		1.000000		535.207846		336281.007584
1		4.77543		6500.0		N6970.20		-1.5740		-23.9680		-24.0000		0.194558		0.001796		4.775430		517.338250		6000.0		1.000000		517.338250		325053.209124
0.999998		4.56677		6500.0		N6970.21		-1.7030		-24.1120		-24.0000		0.193331		0.001785		4.566761		494.732427		6000.0		1.000000		494.732427		310849.551757
0.999998		3.60554		6500.0		N6970.22		-1.8200		-24.2670		-24.0000		0.194201		0.001793		3.605533		390.599385		6000.0		1.000000		390.599385		245420.831976
1		4.95825		6500.0		N6980		-5.5311		-29.7077		-24.0000		6.585855		0.082323		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.63101		6500.0		N6990		-6.4150		-30.8164		-24.0000		1.417919		0.017724		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.39668		6500.0		N7000.1		-7.5020		-32.0170		-24.0000		1.619571		0.014950		4.396680		476.307000		6000.0		1.000000		476.307000		299272.514411
1		4.41492		6500.0		N7000.2		-8.6940		-33.1140		-24.0000		1.619961		0.014953		4.414920		478.283000		6000.0		1.000000		478.283000		300514.071827
1		4.58615		6500.0		N7000.3		-9.9810		-34.0970		-24.0000		1.619462		0.014949		4.586150		496.832917		6000.0		1.000000		496.832917		312169.328212
1		4.43712		6500.0		N7000.4		-11.3510		-34.9600		-24.0000		1.619157		0.014946		4.437120		480.688000		6000.0		1.000000		480.688000		302025.177894
1		4.28782		6500.0		N7000.5		-12.7950		-35.6940		-24.0000		1.619843		0.014952		4.287820		464.513833		6000.0		1.000000		464.513833		291862.649258
1		4.57097		6500.0		N7000.6		-14.2990		-36.2940		-24.0000		1.619264		0.014947		4.570970		495.188417		6000.0		1.000000		495.188417		311136.058389
1		4.46228		6500.0		N7000.7		-15.8520		-36.7550		-24.0000		1.619978		0.014954		4.462280		483.413667		6000.0		1.000000		483.413667		303737.764769
1		4.58838		6500.0		N7000.8		-17.4400		-37.0730		-24.0000		1.619527		0.014949		4.588380		497.074500		6000.0		1.000000		497.074500		312321.119497
1		4.58178		6500.0		N7000.9		-19.0510		-37.2450		-24.0000		1.620156		0.014955		4.581780		496.359500		6000.0		1.000000		496.359500		311871.871748
1		4.19065		6500.0		N7000.10		-20.6700		-37.2690		-24.0000		1.619178		0.014946		4.190650		453.987083		6000.0		1.000000		453.987083		285248.497165
1		4.25049		6500.0		N7000.11		-22.2850		-37.1470		-24.0000		1.619601		0.014950		4.250490		460.469750		6000.0		1.000000		460.469750		289321.676760
1		4.54345		6500.0		N7000.12		-23.8820		-36.8780		-24.0000		1.619497		0.014949		4.543450		492.207083		6000.0		1.000000		492.207083		309262.831409
1.00001		4.49145		6500.0		N7000.13		-25.4480		-36.4650		-24.0000		1.619545		0.014950		4.491495		486.578616		6000.0		1.000000		486.578616		305726.360919
1		4.48678		6500.0		N7000.14		-26.9700		-35.9110		-24.0000		1.619691		0.014951		4.486780		486.067833		6000.0		1.000000		486.067833		305405.426869
1		4.39114		6500.0		N7000.15		-28.4360		-35.2210		-24.0000		1.620264		0.014956		4.391140		475.706833		6000.0		1.000000		475.706833		298895.418572
1		4.4565		6500.0		N7000.16		-29.8320		-34.4000		-24.0000		1.619524		0.014949		4.456500		482.787500		6000.0		1.000000		482.787500		303344.332649
1		4.32931		6500.0		N7000.17		-31.1480		-33.4560		-24.0000		1.619565		0.014950		4.329310		469.008583		6000.0		1.000000		469.008583		294686.783974
0.999998		0.784788		6500.0		N7000.18		-32.3730		-32.3970		-24.0000		1.619292		0.014947		0.784786		85.018530		6000.0		1.000000		85.018530		53418.717830
1		0.481087		6500.0		N7010.1		-33.4850		-31.1220		-24.0000		1.691795		0.015617		0.481087		52.117758		6000.0		1.000000		52.117758		32746.553340
0.999998		0.174824		6500.0		N7010.2		-34.4710		-29.7470		-24.0000		1.691987		0.015618		0.174824		18.939229		6000.0		1.000000		18.939229		11899.868405
1		0		6500.0		N7010.3		-35.3200		-28.2830		-24.0000		1.692364		0.015622		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		5000.0		N7020		-38.8718		-30.1229		-24.0000		4.000064		0.050001		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
10		7.5		5000.0		N7030		-48.2000		-30.1229		-24.0000		9.328200		0.116603		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7040		-48.2000		-30.1229		-21.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7050		-48.2000		-30.1229		4.0000		25.000000		0.416667		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7060		-48.2000		-11.9528		4.0000		18.170100		0.227126		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7070		-48.2000		-11.9528		-22.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
13		7.2		6500.0		N7080		-48.2000		-11.9528		-25.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.92775		6500.0		N7090		-44.1411		-5.2017		-25.0000		7.877310		0.098466		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.91886		6500.0		N7100.1		-42.3000		-2.4950		-25.0000		3.273511		0.030217		23.756580		2573.629500		6000.0		1.000000		2573.629500		1617059.106052
1		7.93907		6500.0		N7100.2		-40.1680		-0.0110		-25.0000		3.273481		0.030217		7.939070		860.065917		6000.0		1.000000		860.065917		540395.353081
3		7.80848		6500.0		N7110.1		-42.3320		2.5110		-25.0000		3.323158		0.030675		23.425440		2537.756000		6000.0		1.000000		2537.756000		1594519.121241
3		7.93084		6500.0		N7110.2		-44.1950		5.2630		-25.0000		3.323292		0.030677		23.792520		2577.523000		6000.0		1.000000		2577.523000		1619505.464252
10		7.96958		5000.0		N7120		-48.2000		11.9729		-25.0000		7.814268		0.097678		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7130		-48.2000		11.9729		-22.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7140		-48.2000		11.9729		4.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7150		-48.2000		28.4887		4.0000		16.515800		0.206448		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7160		-48.2000		28.4887		-22.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
6		7.2		6500.0		N7170		-48.2000		28.4887		-25.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.97345		6500.0		N7180		-44.2000		35.1948		-25.0000		7.808443		0.097606		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.97512		6500.0		N7190.1		-41.5740		38.9070		-25.0000		4.547120		0.041973		23.925360		2591.914000		6000.0		1.000000		2591.914000		1628547.596227
3		7.69744		6500.0		N7200.1		-39.6440		40.8840		-25.0000		2.762866		0.025503		23.092320		2501.668000		6000.0		1.000000		2501.668000		1571844.362104
3		7.91244		6500.0		N7200.2		-37.5230		42.6540		-25.0000		2.762524		0.025500		23.737320		2571.543000		6000.0		1.000000		2571.543000		1615748.119438
3		7.84536		6500.0		N7200.3		-35.2330		44.2000		-25.0000		2.763009		0.025505		23.536080		2549.742000		6000.0		1.000000		2549.742000		1602050.147150
10		7.96767		5000.0		N7210		-28.6010		48.2000		-25.0000		7.744897		0.096811		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7220		-28.6010		48.2000		-22.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7230		-28.6010		48.2000		4.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7240		-11.8724		48.2000		4.0000		16.728600		0.209108		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7250		-11.8724		48.2000		-22.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
13		7.5		6500.0		N7260		-11.8724		48.2000		-25.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.93236		6500.0		N7270		-5.1394		44.1347		-25.0000		7.865110		0.098314		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.92194		6500.0		N7280.1		-2.4540		42.3000		-25.0000		3.252306		0.030021		23.765820		2574.630500		6000.0		1.000000		2574.630500		1617688.052902
1		7.915		6500.0		N7280.2		0.0080		40.1750		-25.0000		3.252241		0.030021		7.915000		857.458333		6000.0		1.000000		857.458333		538756.960152
3		7.8778		6500.0		N7290.1		2.5070		42.3120		-25.0000		3.288126		0.030352		23.633400		2560.285000		6000.0		1.000000		2560.285000		1608674.509419
3		7.92337		6500.0		N7290.2		5.2290		44.1550		-25.0000		3.287238		0.030344		23.770110		2575.095250		6000.0		1.000000		2575.095250		1617980.063939
10		7.97106		5000.0		N7300		11.9957		48.2000		-25.0000		7.883543		0.098544		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7310		11.9957		48.2000		-22.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7320		11.9957		48.2000		4.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7330		28.4428		48.2000		4.0000		16.447100		0.205589		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7340		28.4428		48.2000		-22.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
12		7.5		6500.0		N7350		28.4428		48.2000		-25.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.97246		6500.0		N7360		35.1797		44.2000		-25.0000		7.834910		0.097936		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.94273		6500.0		N7370.1		38.9590		41.5310		-25.0000		4.626734		0.042708		23.828190		2581.387250		6000.0		1.000000		2581.387250		1621933.444134
3		7.63893		6500.0		N7380.1		40.9100		39.5840		-25.0000		2.756304		0.025443		22.916790		2482.652250		6000.0		1.000000		2482.652250		1559896.414004
3		7.92853		6500.0		N7380.2		42.6620		37.4560		-25.0000		2.756427		0.025444		23.785590		2576.772250		6000.0		1.000000		2576.772250		1619033.754115
3		7.91873		6500.0		N7380.3		44.2000		35.1680		-25.0000		2.756880		0.025448		23.756190		2573.587250		6000.0		1.000000		2573.587250		1617032.559594
10		7.94084		5000.0		N7390		48.2000		28.5404		-25.0000		7.741129		0.096764		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7400		48.2000		28.5404		-22.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7410		48.2000		28.5404		4.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7420		48.2000		11.8165		4.0000		16.723900		0.209049		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7430		48.2000		11.8165		-22.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
13		7.5		6500.0		N7440		48.2000		11.8165		-25.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.95309		6500.0		N7450		44.1347		5.0854		-25.0000		7.863483		0.098294		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.90982		6500.0		N7460.1		42.3120		2.4200		-25.0000		3.229023		0.029806		23.729460		2570.691500		6000.0		1.000000		2570.691500		1615213.106209
3		7.96693		6500.0		N7460.2		40.2010		-0.0230		-25.0000		3.228710		0.029803		23.900790		2589.252250		6000.0		1.000000		2589.252250		1626875.169378
3		7.94752		6500.0		N7470.1		42.3490		-2.5400		-25.0000		3.308956		0.030544		23.842560		2582.944000		6000.0		1.000000		2582.944000		1622911.579007
3		7.85146		6500.0		N7470.2		44.2000		-5.2820		-25.0000		3.308287		0.030538		23.554380		2551.724500		6000.0		1.000000		2551.724500		1603295.788637
10		7.97308		5000.0		N7480		48.2000		-11.9998		-25.0000		7.818493		0.097731		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7490		48.2000		-11.9998		-22.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7500		48.2000		-11.9998		4.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7510		48.2000		-28.5182		4.0000		16.518400		0.206480		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7520		48.2000		-28.5182		-22.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
12		7.5		6500.0		N7530		48.2000		-28.5182		-25.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.9592		6500.0		N7540		44.2000		-35.2360		-25.0000		7.818493		0.097731		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.96066		6500.0		N7550.1		41.4620		-39.0890		-25.0000		4.726759		0.043632		23.881980		2587.214500		6000.0		1.000000		2587.214500		1625594.813292
3		7.69864		6500.0		N7560.1		39.5060		-40.9880		-25.0000		2.726195		0.025165		23.095920		2502.058000		6000.0		1.000000		2502.058000		1572089.406331
3		7.92284		6500.0		N7560.2		37.3820		-42.6970		-25.0000		2.726180		0.025165		23.768520		2574.923000		6000.0		1.000000		2574.923000		1617871.836072
3		7.83904		6500.0		N7560.3		35.1080		-44.2000		-25.0000		2.725818		0.025161		23.517120		2547.688000		6000.0		1.000000		2547.688000		1600759.580888
6		7.94494		5000.0		N7570		28.3955		-48.2000		-25.0000		7.813940		0.097674		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7580		28.3955		-48.2000		-22.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7590		28.3955		-48.2000		4.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7600		11.8556		-48.2000		4.0000		16.539900		0.206749		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7610		11.8556		-48.2000		-22.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
6		7.5		6500.0		N7620		11.8556		-48.2000		-25.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.8881		6500.0		N7630		5.1010		-44.1358		-25.0000		7.883041		0.098538		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.85823		6500.0		N7640.1		2.4280		-42.3190		-25.0000		3.231979		0.029834		23.574690		2553.924750		6000.0		1.000000		2553.924750		1604678.246484
1		7.93826		6500.0		N7640.2		-0.0280		-40.2170		-25.0000		3.232699		0.029840		7.938260		859.978167		6000.0		1.000000		859.978167		540340.218130
3		7.87917		6500.0		N7650.1		-2.5330		-42.3570		-25.0000		3.294636		0.030412		23.637510		2560.730250		6000.0		1.000000		2560.730250		1608954.268245
3		7.84531		6500.0		N7650.2		-5.2630		-44.2000		-25.0000		3.293865		0.030405		23.535930		2549.725750		6000.0		1.000000		2549.725750		1602039.936974
10		7.96785		5000.0		N7660		-11.9763		-48.2000		-25.0000		7.814627		0.097683		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7670		-11.9763		-48.2000		-22.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7680		-11.9763		-48.2000		4.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7690		-28.3976		-48.2000		4.0000		16.421300		0.205266		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N7700		-28.3976		-48.2000		-22.0000		26.000000		0.433333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
6		7.2		6500.0		N7710		-28.3976		-48.2000		-25.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.96787		6500.0		N7720		-35.1108		-44.2000		-25.0000		7.814541		0.097682		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.83524		6500.0		N7730.1		-37.3840		-42.6980		-25.0000		2.724599		0.025150		23.505720		2546.453000		6000.0		1.000000		2546.453000		1599983.607502
3		7.92314		6500.0		N7730.2		-39.5060		-40.9900		-25.0000		2.723995		0.025145		23.769420		2575.020500		6000.0		1.000000		2575.020500		1617933.097129
3		7.86322		6500.0		N7730.3		-41.4600		-39.0910		-25.0000		2.724760		0.025152		23.589660		2555.546500		6000.0		1.000000		2555.546500		1605697.222061
3		7.95379		6500.0		N7740.1		-44.2000		-35.2390		-25.0000		4.727103		0.043635		23.861370		2584.981750		6000.0		1.000000		2584.981750		1624191.935093
1		7.95706		6500.0		N7750		-39.9044		-32.6796		-25.0000		5.000271		0.062503		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.31564		6500.0		N7760.1		-40.9090		-30.8120		-25.0000		2.120649		0.019575		7.315640		792.527667		6000.0		1.000000		792.527667		497959.819073
1		7.91804		6500.0		N7760.2		-41.7470		-28.8640		-25.0000		2.120601		0.019575		7.918040		857.787667		6000.0		1.000000		857.787667		538963.886388
2		7.78663		6500.0		N7760.3		-42.4110		-26.8500		-25.0000		2.120635		0.019575		15.573260		1687.103167		6000.0		1.000000		1687.103167		1060038.182850
3		7.86747		6500.0		N7760.4		-42.8970		-24.7850		-25.0000		2.121420		0.019582		23.602410		2556.927750		6000.0		1.000000		2556.927750		1606565.087032
3		7.93449		6500.0		N7760.5		-43.2010		-22.6870		-25.0000		2.119910		0.019568		23.803470		2578.709250		6000.0		1.000000		2578.709250		1620250.807109
2		7.74062		6500.0		N7760.6		-43.3200		-20.5690		-25.0000		2.121340		0.019582		15.481240		1677.134333		6000.0		1.000000		1677.134333		1053774.580137
2		7.6005		6500.0		N7760.7		-43.2530		-18.4490		-25.0000		2.121058		0.019579		15.201000		1646.775000		6000.0		1.000000		1646.775000		1034699.248423
1		7.93646		6500.0		N7760.8		-43.0020		-16.3440		-25.0000		2.119912		0.019568		7.936460		859.783167		6000.0		1.000000		859.783167		540217.696016
1		5.42227		6500.0		N7760.9		-42.5670		-14.2680		-25.0000		2.121085		0.019579		5.422270		587.412583		6000.0		1.000000		587.412583		369082.211285
1		4.83548		6500.0		N7760.10		-41.9530		-12.2380		-25.0000		2.120824		0.019577		4.835480		523.843667		6000.0		1.000000		523.843667		329140.682966
1		4.73885		6500.0		N7760.11		-41.1630		-10.2700		-25.0000		2.120642		0.019575		4.738850		513.375417		6000.0		1.000000		513.375417		322563.287507
1		4.58393		6500.0		N7760.12		-40.2050		-8.3780		-25.0000		2.120714		0.019576		4.583930		496.592417		6000.0		1.000000		496.592417		312018.217606
1		4.70345		6500.0		N7760.13		-39.0850		-6.5770		-25.0000		2.120849		0.019577		4.703450		509.540417		6000.0		1.000000		509.540417		320153.685941
1		4.74163		6500.0		N7760.14		-37.8120		-4.8810		-25.0000		2.120600		0.019575		4.741630		513.676583		6000.0		1.000000		513.676583		322752.516104
1		6.21814		6500.0		N7760.15		-36.3950		-3.3030		-25.0000		2.120843		0.019577		6.218140		673.631833		6000.0		1.000000		673.631833		423255.363765
1		7.34992		6500.0		N7760.16		-34.8460		-1.8540		-25.0000		2.121085		0.019579		7.349920		796.241333		6000.0		1.000000		796.241333		500293.184657
1		7.91956		6500.0		N7760.17		-33.1760		-0.5470		-25.0000		2.120648		0.019575		7.919560		857.952333		6000.0		1.000000		857.952333		539067.349506
1		7.70842		6500.0		N7770		-32.4238		-0.0088		-25.0000		0.924913		0.011561		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.70946		6500.0		N7780		-33.1935		0.5414		-25.0000		0.946128		0.011827		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.65161		6500.0		N7790.1		-34.9280		1.9050		-25.0000		2.206331		0.020366		4.651610		503.924417		6000.0		1.000000		503.924417		316625.049073
